"Period","Status","response","SE","df","asymp.LCL","asymp.UCL","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"Pre-bloom","Fished",0.40787826292759805,0.13411914279903364,Inf,0.14500957340410764,0.6707469524510885,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","Fished",0.5643866359628624,0.13411914279903436,Inf,0.3015179464393706,0.8272553254863543,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","No-take",0.5729570784175121,0.13411914279903545,Inf,0.31008838889401813,0.835825767941006,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","No-take",0.5457687110069269,0.10950782156500873,Inf,0.3311373247140712,0.7604000972997826,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","No-take",1.8674785839831687,0.0770906673639143,Inf,1.7163836524057394,2.018573515560598,"Dangerous Reef - Dangerous Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","No-take",2.379172310926283,0.11347438992323668,Inf,2.1567665935090843,2.6015780283434817,"Dangerous Reef - Dangerous Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","Fished",1.310137280061624,0.17827301348561778,Inf,0.9607285942143899,1.659545965908858,"Glenelg","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","Fished",0.7314767130961906,0.20383553094836004,Inf,0.3319664136678054,1.1309870125245758,"Glenelg","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","Fished",1.744863164873392,0.05740426969732753,Inf,1.6323528637078062,1.857373466038978,"Middle/Long Spit - Middle Spit Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","Fished",1.2668170539336376,0.083680383896944,Inf,1.1028065152831419,1.4308275925841334,"Middle/Long Spit - Middle Spit Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","No-take",1.7395880316728605,0.07136287112029778,Inf,1.5997193744437033,1.8794566889020177,"Middle/Long Spit - Middle Spit Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","No-take",0.9592331747742476,0.11834193362738217,Inf,0.7272872470037491,1.1911791025447462,"Middle/Long Spit - Middle Spit Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","Fished",1.2489328052791118,0.18870903828346539,Inf,0.8790698866863295,1.618795723871894,"O'Sullivan","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","Fished",0.9419074482415097,0.23862472537536814,Inf,0.47421158068502717,1.4096033157979924,"O'Sullivan","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","Fished",0.3967443587922779,0.10874697149933003,Inf,0.18360421122578732,0.6098845063587685,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","Fished",0.13189529585684068,0.14897043762068046,Inf,-0.16008139664086368,0.42387198835454504,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","No-take",0.8304722912642009,0.09351782410656105,Inf,0.6471807241027896,1.0137638584256121,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","No-take",0.16975603282415397,0.1489704376206799,Inf,-0.12222065967354934,0.4617327253218573,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","No-take",2.1275247405185826,0.13244427654480104,10,1.832420502225897,2.422628978811268,"Orcades Bank - Orcades Bank Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity","overall","shannon_diversity"
"Pre-bloom","Fished",1.9351342336339072,0.13435989174191737,Inf,1.6717936848530486,2.198474782414766,"Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","Fished",1.8893137184719613,0.13035174617523104,Inf,1.6338289906466017,2.1447984462973206,"Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","No-take",1.3789239065611603,0.13435989169015672,Inf,1.1155833578817507,1.6422644552405699,"Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","No-take",1.6152707791682734,0.13035174614239892,Inf,1.3597860514072637,1.8707555069292832,"Port Gibbon - Port Gibbon Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","No-take",1.4725350163751867,0.15879564931401668,Inf,1.1613012628180615,1.783768769932312,"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","No-take",1.6231687995816857,0.40428628669770106,Inf,0.830782238210757,2.4155553609526144,"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","Fished",1.8799981565499349,0.07454190803452164,Inf,1.7338987014633755,2.026097611636494,"Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","Fished",1.7232617102855714,0.1650319759636718,Inf,1.3998049810992947,2.046718439471848,"Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","No-take",1.9326732657476207,0.07418216439689258,Inf,1.7872788952344818,2.0780676362607595,"Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","No-take",1.7420541711232218,0.16503197596366606,Inf,1.4185974419369565,2.065510900309487,"Rapid Head - Rapid Head Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","Fished",1.9448454367961636,0.06921792012818609,Inf,1.8091808062601489,2.0805100673321784,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","Fished",1.9667978364998961,0.09618902907079203,Inf,1.7782708038132675,2.1553248691865248,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","No-take",2.0772688413616085,0.07033956290370706,Inf,1.939405831382053,2.2151318513411637,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","No-take",2.1143715145064266,0.09974172164511622,Inf,1.9188813323259797,2.3098616966868732,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","Fished",1.8792016151230688,0.16236428234840034,Inf,1.5609734693445119,2.197429760901626,"The Pages - The Pages Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","Fished",1.5146741022025674,0.17443884115439168,Inf,1.1727802560350564,1.8565679483700783,"The Pages - The Pages Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","No-take",1.9277543608843064,0.1625469257658091,Inf,1.609168240585615,2.246340481182998,"The Pages - The Pages Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","No-take",1.2910316730654492,0.17443259073314668,Inf,0.9491500774984666,1.6329132686324317,"The Pages - The Pages Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","Fished",1.5470565670328082,0.2758980365993098,Inf,1.0063063518928477,2.087806782172769,"Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","Fished",1.5946199646670345,0.2695054111176276,Inf,1.0663990652378237,2.1228408640962453,"Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","No-take",1.2296819127641898,0.46873643716297075,Inf,0.3109753776831452,2.1483884478452344,"Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","No-take",1.4733940859418513,0.47047056212663324,Inf,0.5512887283873363,2.3954994434963663,"Victor Harbor - Encounter Bay Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","Fished",1.4834495831164813,0.12380813065992638,Inf,1.2407901060297966,1.7261090602031661,"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Bloom","Fished",0.42880448951193295,0.16024792609435304,Inf,0.11472432576976477,0.7428846532541011,"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for Shannon diversity",NA,"shannon_diversity"
"Pre-bloom","Fished",3.499999992865573,1.3367744649907378,Inf,1.6556323494630938,7.398985622642354,"Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",1.2727272773831284,0.49545770759169566,Inf,0.5934342906654845,2.7295940731341433,"Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","No-take",9.750000001904308,3.419192929156269,Inf,4.903427572157607,19.386948953200218,"Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",16.16666666172073,4.532291325291988,Inf,9.332283082354337,28.006127615800587,"Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","Fished",2.294117617336533,0.3811737993883383,Inf,1.6564802379203956,3.1772040026153157,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.924, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",1.7499999520354677,0.5235784844669676,Inf,0.9735740583292676,3.145625960268126,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.924, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","No-take",1.2903225883178275,0.2619613056629595,Inf,0.8667370343103067,1.92091985921435,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.924, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",2.4166666144431126,0.667879364569842,Inf,1.4059678196688283,4.153919772317119,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.924, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","Fished",1.7314130555765652,0.5620167599823868,Inf,0.9164328042989641,3.271152183726305,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.083, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",3.5657039187268196,1.0297222823083683,Inf,2.0245612816277245,6.279999796203594,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.083, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","No-take",2.7692612473025378,0.818888270212931,Inf,1.5511656734262573,4.943899924546766,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.083, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",2.8864044898599364,0.8768999394912008,Inf,1.5913259254576564,5.235464806926685,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.083, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","Fished",5.917101205246241,1.0205485080284211,Inf,4.219864616753629,8.296969180983245,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.952, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",9.187675930735077,3.424228130554654,Inf,4.425522820659194,19.074218443558962,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.952, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","No-take",13.841842783761388,2.3314636470007377,Inf,9.949952090072902,19.25603358849574,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.952, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",11.844013951316054,4.429590031760755,Inf,5.6905553128820925,24.651489839911854,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.952, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","Fished",10.582966040191092,2.860372262594508,Inf,6.230802561619175,17.975079309644045,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.586, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",8.490959825251304,2.3930036725669748,Inf,4.887232604659784,14.751988412683813,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.586, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","No-take",10.597438893735685,2.88156604031199,Inf,6.219412894094167,18.057284991177404,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.586, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",10.55557673136096,2.984557391726753,Inf,6.064671831540817,18.372008119578833,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.586, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","Fished",1.1428571451939977,0.49709713575534703,Inf,0.48725166370369455,2.6805910612862434,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.005, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",7.142857156558773,2.072538942813871,Inf,4.044745468477273,12.613997285275545,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.005, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","No-take",0.42857142654138364,0.2702119926418698,Inf,0.12455041859280643,1.474691692913547,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.005, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",5.416666661460997,1.2449957278383466,Inf,3.452131895865371,8.499176336953974,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.005, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",38.869565217385315,2.041034547926021,Inf,35.068180090521565,43.08301988550954,"Dangerous Reef - Dangerous Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.479, greater than the threshold of 1.5","overall","large_fish"
"Pre-bloom","Fished",1.4545994852504032,1.2991032761551458,Inf,0.25265916284751305,8.374363465170347,"Glenelg","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.497, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",0.1754986060887755,0.20346085103415756,Inf,0.018090473486719577,1.702540332165084,"Glenelg","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.497, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",2.0624999999998153,0.49784473263416384,Inf,1.2850841139980829,3.3102161980391456,"Middle/Long Spit - Middle Spit Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.011, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",1.3750000000001092,0.5268797067302818,Inf,0.6488358374745226,2.913872648217491,"Middle/Long Spit - Middle Spit Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.011, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","Fished",0.6527187104092917,0.6927095997238508,Inf,0.081540420554914,5.22491436785573,"O'Sullivan","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.172, not greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",0.42269151054731857,0.4520566929443004,Inf,0.051962183665331084,3.438425802878265,"O'Sullivan","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.172, not greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","Fished",0.9657841605563998,0.6054996923887053,Inf,0.2826299057926013,3.300213550175719,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.968, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",0.10482416330663925,0.09657399633039593,Inf,0.017228740362146826,0.6377776309798528,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.968, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","No-take",4.799517082565275,3.2256133007926104,Inf,1.285672017415561,17.916983424856085,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.968, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",0.5209293991381907,0.32510305983172066,Inf,0.1533058245065252,1.7701052113315243,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.968, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","Fished",1.157666667700197,0.4076704798773835,Inf,0.5805428175348866,2.3085155358476936,"Port Gibbon - Port Gibbon Sanctuary Zone","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.16, not greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",1.6443285992056458,0.46840635839467487,Inf,0.9408357913642341,2.8738453266589734,"Port Gibbon - Port Gibbon Sanctuary Zone","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.16, not greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","No-take",0.7089873877495732,0.3134185524951336,Inf,0.29809318533289697,1.686261681650361,"Port Gibbon - Port Gibbon Sanctuary Zone","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.16, not greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",1.8084744163243398,0.4810791089061961,Inf,1.0736952515478095,3.0460968415245233,"Port Gibbon - Port Gibbon Sanctuary Zone","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.16, not greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","No-take",8.64285667698899,0.8594463322729402,Inf,7.112360549112898,10.502697525407383,"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.672, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",5.000000859024079,1.0553060067985263,Inf,3.3060886109539718,7.56180838813869,"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.672, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","Fished",8.229961206793009,1.254630381057519,Inf,6.104286751081866,11.09585185416029,"Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.407, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",6.988262917794708,1.6278041914656207,Inf,4.426856422311932,11.031715047744882,"Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.407, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","No-take",10.270138491946959,1.5459247866013608,Inf,7.646244435271095,13.794451058512484,"Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.407, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",6.204599359028641,1.5118183027610321,Inf,3.8486569698210316,10.002723939267774,"Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.407, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","Fished",10.525388623117838,1.0048910688817663,Inf,8.729137274306852,12.691266294291992,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.309, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","Fished",15.188541181780867,2.3426664591274076,Inf,11.226064394281309,20.54965793249596,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.309, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","No-take",12.960133483337952,1.2182158705283412,Inf,10.779507981204723,15.581885573887357,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.309, greater than the threshold of 1.5",NA,"large_fish"
"Bloom","No-take",15.26998522238221,2.287049831548855,Inf,11.385460108488727,20.47984415824559,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.309, greater than the threshold of 1.5",NA,"large_fish"
"Pre-bloom","Fished",7.650428627445879,4.065518918896442,Inf,2.699903484109481,21.678203879553973,"The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.88, greater than the threshold of 1.5",NA,"large_fish"
